"signature"	"gene"	"PageRank"	"PPI_cat"	"EigenCentrality"	"p.PageRank"	"rank_by_p.PR"	"rank_by_PR"	"annd"	"p.annd"	"strength"	"rank_by_strength"	"normalized.strength"	"rank_by_normalized.strength"	"rank_by_ANND"	"rank_by_p.ANND"
"HiG_extraembryonicMesoderm"	"Sfxn1"	0.00102587648882611	"HiG"	0.00625087787724939	0.358	239	290	33.1663735821959	0	0.738265519544459	278	0.00178756784393331	278	341	205
"HiG_extraembryonicMesoderm"	"Sgce"	0.00209035575970044	"HiG"	0.00499308261992069	0.173	74	149	30.064579224646	0	1.46730729736204	179	0.00355280217278944	179	358	205
"HiG_extraembryonicMesoderm"	"Sh3bgrl3"	0.000741464865984013	"HiG"	0.000282923518634944	0.313	214.5	348	43.4411857005554	0	0.343186209273139	349	0.00083095934448702	349	264	205
"HiG_extraembryonicMesoderm"	"Sh3gl1"	0.00410605367932546	"HiG"	0.0136696284237149	0.346	232	70	37.3156161806209	0	4.252	81.5	0.0102953995157385	81	311	205
"HiG_extraembryonicMesoderm"	"Sh3glb1"	0.0010044400069808	"HiG"	0.000719327694709495	0.32	219	296	14.2568704662106	0	0.679343776017674	287	0.00164490018406216	287	399	205
"HiG_extraembryonicMesoderm"	"Slc25a4"	0.00244519987056769	"HiG"	0.0121720061879209	0.297	204	122	41.1918755800508	0	2.51823001370725	122	0.006097409234158	122	287	205
"HiG_extraembryonicMesoderm"	"Slc2a1"	0.00122839544666967	"HiG"	0.00231787113879623	0.199	108	253	83.4256307971029	0	0.83613103560305	257	0.00202453035254976	257	14	205
"HiG_extraembryonicMesoderm"	"Slc2a3"	0.00112947285548574	"HiG"	0.00125810145766258	0.206	118.5	268	56.3078018339837	0	0.664067757916232	288	0.00160791224677054	288	126	205
"HiG_extraembryonicMesoderm"	"Slc38a4"	0.00166925892286393	"HiG"	0.000266183650969694	0.172	72.5	193	34.1981838476453	0	0.956772188563587	240	0.00231663968175203	240	334	205
"HiG_extraembryonicMesoderm"	"Slc9a3r1"	0.0011832988990068	"HiG"	0.00305238235401441	0.361	240	258	37.154946586944	0	1.01906754155561	232	0.00246747588754384	232	314	205
"HiG_extraembryonicMesoderm"	"Smad7"	0.00205660860187979	"HiG"	0.00346778802525913	0.146	37.5	154	58.4530903868664	0	1.65813882272143	164	0.00401486397753372	164	112	205
"HiG_extraembryonicMesoderm"	"Smtnl2"	0.000616158519281373	"HiG"	2.81564574918002e-05	0.221	132.5	368	20.3909294817889	0	0.121546650600778	386	0.000294301817435298	386	389	205
"HiG_extraembryonicMesoderm"	"Smyd2"	0.00596158385729938	"HiG"	0.0911834964424974	0.392	255	32	93.2543033889188	0	7.436	43	0.0180048426150121	43	2	205
"HiG_extraembryonicMesoderm"	"Snai1"	0.00398188894137014	"HiG"	0.00788345751553425	0.102	8	73	54.0140442007657	0	3.36150642701667	100	0.00813924074338178	100	144	205
"HiG_extraembryonicMesoderm"	"Snu13"	0.00530412443297651	"HiG"	0.411999955066626	0.875	393	39	47.5712883624337	0	9.29727923912737	28	0.0225115720075723	28	223	205
"HiG_extraembryonicMesoderm"	"Snx6"	0.000760586563025738	"HiG"	0.00445153638525527	0.389	253	346	28.3918576720331	0	0.49693158408161	319	0.00120322417453174	319	364	205
"HiG_extraembryonicMesoderm"	"Sox11"	0.00105228924066618	"HiG"	0.00105029153450837	0.188	100.5	282	68.2121262186407	0	0.592833061369533	300	0.00143543114133059	300	52	205
"HiG_extraembryonicMesoderm"	"Sox4"	0.00188141958976576	"HiG"	0.00529393396512598	0.151	43.5	169	62.791674287428	0	1.41255041547905	187	0.00342021892367809	187	78	205
"HiG_extraembryonicMesoderm"	"Sparc"	0.00448843527813506	"HiG"	0.0046419714179518	0.118	17	63	64.2738970166282	0	3.84690780205638	94	0.00931454673621399	94	72	205
"HiG_extraembryonicMesoderm"	"Spcs2"	0.00155348091801969	"HiG"	0.00392956033906356	0.535	302	206	51.0277324788405	0	1.47177579843763	177	0.00356362178798458	177	171	205
"HiG_extraembryonicMesoderm"	"Spin2c"	0.00043232599272483	"HiG"	1.22567234000814e-06	0.255	164	402	14	0	0.0320309957476616	402	7.75568904301733e-05	402	400	205
"HiG_extraembryonicMesoderm"	"Sptssa"	0.000985055918117926	"HiG"	0.000393401691241644	0.224	135.5	301	13.005603161603	0	0.498899681036623	318	0.00120798954246156	318	402	205
"HiG_extraembryonicMesoderm"	"Srm"	0.00306026234653901	"HiG"	0.157980691840933	0.687	341	105	47.0087808325007	0	4.28469720626457	79	0.0103745695066939	79	230	205
"HiG_extraembryonicMesoderm"	"Ssr3"	0.00153726300625639	"HiG"	0.00490144426227731	0.514	297	210	39.7683289187562	0	1.49893591816396	176	0.00362938478974325	176	301	205
"HiG_extraembryonicMesoderm"	"Stard3nl"	0.000406811543461982	"HiG"	0.000102701196031047	0.289	202	405	26.962898129359	0	0.0197033166192381	406	4.77077884243054e-05	406	370	205
"HiG_extraembryonicMesoderm"	"Stoml2"	0.0109677660830652	"HiG"	0.220829713266231	0.659	332	9	49.4704196650322	0	15.703	8	0.0380217917675545	8	194	205
"HiG_extraembryonicMesoderm"	"Suv39h1"	0.0026568071938359	"HiG"	0.0334889412675611	0.309	211	118	36.9270286780049	0	3.02009846745857	107	0.00731258708827741	107	316	205
"HiG_extraembryonicMesoderm"	"Tbcb"	0.00155373761468394	"HiG"	0.015464038879023	0.47	281	205	33.2740097998327	0	1.59845502977786	166	0.00387035116168972	166	339	205
"HiG_extraembryonicMesoderm"	"Tbrg1"	0.000880944122761853	"HiG"	0.00160326439232683	0.342	229	325	30.7170608290657	0	0.505451182618253	316	0.00122385274241708	316	356	205
"HiG_extraembryonicMesoderm"	"Tceal8"	0.00123909249089715	"HiG"	2.65204948102415e-05	0.151	43.5	250	11.3281782024723	0	0.418251291407477	334	0.0010127149913014	334	407	205
"HiG_extraembryonicMesoderm"	"Tceal9"	0.00227778969526651	"HiG"	0.00161980257174822	0.126	23.5	132	14.9209765246991	0	1.08113458261157	218	0.00261775927993115	218	398	205
"HiG_extraembryonicMesoderm"	"Tead2"	0.00106719003933998	"HiG"	0.00563051198707631	0.232	142	277	55.3237173170773	0	0.81060003019606	262	0.00196271193752073	262	131	205
"HiG_extraembryonicMesoderm"	"Tmbim6"	0.00148385181316065	"HiG"	0.00467155376382258	0.343	230	217	61.3063675091217	0	1.27993048771445	201	0.00309910529712942	201	93	205
"HiG_extraembryonicMesoderm"	"Tmem119"	0.00102780407288714	"HiG"	0.000353657711346844	0.176	79	288	61.4337425452212	0	0.423122874824566	331	0.00102451059279556	331	92	205
"HiG_extraembryonicMesoderm"	"Tmem158"	0.000376439381265965	"HiG"	0.000440267137287808	0.45	274.5	409	35.9013630540753	0	0.0190809635705103	407	4.62008803160055e-05	407	322	205
"HiG_extraembryonicMesoderm"	"Tmem165"	0.00456436620033298	"HiG"	0.00958281295813589	0.158	54	59	21.0616212982351	0	3.343	101	0.00809443099273608	101	386	205
"HiG_extraembryonicMesoderm"	"Tmem88"	0.000493356859905774	"HiG"	1.15253503252514e-06	0.261	176.5	390	13.2391109039101	0	0.0415895562952434	399	0.000100701104831098	399	401	205
"HiG_extraembryonicMesoderm"	"Tmsb10"	0.00221283197894196	"HiG"	0.0123355770413306	0.278	194	141	52.6157850111445	0	1.94638198965728	144	0.00471278932120407	144	157	205
"HiG_extraembryonicMesoderm"	"Tnfaip1"	0.000577236406050117	"HiG"	0.000729681399731972	0.311	213	377	40.0072944467907	0	0.237510694840555	371	0.000575086428185364	371	297	205
"HiG_extraembryonicMesoderm"	"Tomm5"	0.000920339075898613	"HiG"	0.00718508029419037	0.616	322	318	32.0840857502205	0	0.762628981685878	271	0.00184655927768978	271	349	205
"HiG_extraembryonicMesoderm"	"Tpd52l1"	0.000656513933844108	"HiG"	0.00510570029560881	0.384	249	362	39.3456969957195	0	0.317423541565638	356	0.000768580003790892	356	305	205
"HiG_extraembryonicMesoderm"	"Tpm1"	0.00168334862972563	"HiG"	0.00758596086339375	0.218	129.5	191	67.6549171523112	0	1.374644119839	191	0.00332843612551817	191	55	205
"HiG_extraembryonicMesoderm"	"Tpm4"	0.00282878199022079	"HiG"	0.02028628340038	0.26	174.5	107	59.5657094045017	0	2.79368991484188	114	0.00676438236039195	114	104	205
"HiG_extraembryonicMesoderm"	"Trim28"	0.00222648898718881	"HiG"	0.0738934140019145	0.507	294	138	51.9133731713209	0	2.74439690222634	115	0.00664502881894998	115	162	205
"HiG_extraembryonicMesoderm"	"Trp53"	0.00940616463884436	"HiG"	0.129979603122366	0.183	93	12	39.6970348437131	0	10.9536967441587	16	0.0265222681456628	16	303	205
"HiG_extraembryonicMesoderm"	"Tsen34"	0.000808391801248635	"HiG"	0.0267863453379838	0.924	409	341	33.0568206667994	0	0.854808482222472	254	0.00206975419424327	254	342	205
"HiG_extraembryonicMesoderm"	"Tspan3"	0.00116441363591297	"HiG"	0.00172958835980615	0.231	141	261	81.6818427022915	0	0.777214419129573	267	0.00188187510685127	267	19	205
"HiG_extraembryonicMesoderm"	"Tspan4"	0.000477661378431628	"HiG"	0.000206412317748878	0.313	214.5	393	55.6969569702455	0	0.114271342474284	388	0.000276686059259767	388	129	205
"HiG_extraembryonicMesoderm"	"Tuba1a"	0.00460320193671703	"HiG"	0.0242556640094353	0.211	124	58	55.2654776755276	0	4.75049657822568	71	0.0115024130223382	71	135	205
"HiG_extraembryonicMesoderm"	"Tubb6"	0.00269396293610151	"HiG"	0.0135923076680394	0.237	146	115	58.5222752155887	0	2.55216497828735	120	0.00617957621861344	120	111	205
"HiG_extraembryonicMesoderm"	"Twist1"	0.00204547264611397	"HiG"	0.00200402589388736	0.131	30	156	69.3967157075881	0	1.45721890535007	182	0.00352837507348685	182	47	205
"HiG_extraembryonicMesoderm"	"Twist2"	0.00267566552106193	"HiG"	0.00216716075277743	0.114	15	116	72.3279661199841	0	1.9434486176784	145	0.00470568672561355	145	33	205
"HiG_extraembryonicMesoderm"	"Txndc12"	0.00119511680275207	"HiG"	0.0134047207096814	0.684	338	255	35.1399990575369	0	1.24006305805852	207	0.00300257399045647	207	328	205
"HiG_extraembryonicMesoderm"	"Txndc17"	0.000666166337028768	"HiG"	0.000493957044260537	0.491	290.5	360	15.3257742350571	0	0.340640943026587	350	0.000824796472219339	350	397	205
"HiG_extraembryonicMesoderm"	"Txndc5"	0.00185993366207295	"HiG"	0.016622909359696	0.495	292	171	54.4087528967759	0	1.93688977200969	147	0.00468980574336487	147	142	205
"HiG_extraembryonicMesoderm"	"Txnl4a"	0.00154094966208407	"HiG"	0.0240440214531998	0.679	335.5	208	32.7369466237101	0	1.73962175243547	157	0.00421215920686555	157	344	205
"HiG_extraembryonicMesoderm"	"Ubb"	0.00444316224180376	"HiG"	0.08037399119223	0.393	257	64	41.643704601833	0	5.51937225098271	63	0.0133640974600066	63	276	205
"HiG_extraembryonicMesoderm"	"Ubc"	0.00486734762728369	"HiG"	0.0794963619692424	0.34	228	49	41.3535701987149	0	5.96244147904487	56	0.0144369043076147	56	281	205
"HiG_extraembryonicMesoderm"	"Ube2d1"	0.00126313992371479	"HiG"	0.00702760296599048	0.409	264	242	27.9631336887177	0	1.19585494036043	211	0.00289553254324559	211	367	205
"HiG_extraembryonicMesoderm"	"Ube2e1"	0.00608741921629368	"HiG"	0.0296017035190907	0.265	178.5	31	58.7289010321797	0	6.588	48	0.0159515738498789	48	108	205
"HiG_extraembryonicMesoderm"	"Ube2r2"	0.00165549206582799	"HiG"	0.00935504817560247	0.334	224	195	31.1227443902757	0	1.52599768118464	172	0.00369490963967224	172	355	205
"HiG_extraembryonicMesoderm"	"Ubqln2"	0.00229767741509404	"HiG"	0.0622671696329775	0.579	315	129	34.3918896204053	0	2.84634914914151	111	0.00689188655966468	111	333	205
"HiG_extraembryonicMesoderm"	"Uchl3"	0.00465055862224412	"HiG"	0.0593994892091828	0.692	343	57	62.6287378029588	0	6.354	50	0.0153849878934625	50	80	205
"HiG_extraembryonicMesoderm"	"Ugdh"	0.00106917608130917	"HiG"	0.00620140197623893	0.435	273	276	41.2896934791409	0	0.887738994075512	248	0.00214948908977122	248	284	205
"HiG_extraembryonicMesoderm"	"Ugp2"	0.00124699606113525	"HiG"	0.005184787079498	0.363	241	246	29.4714627163146	0	0.969934124245352	237	0.00234850877541247	237	360	205
"HiG_extraembryonicMesoderm"	"Umps"	0.00281911000750203	"HiG"	0.121916995417057	0.852	384.5	108	44.7603578592276	0	4.06909985443918	89	0.00985254202043386	89	253	205
"HiG_extraembryonicMesoderm"	"Vamp8"	0.00158199597178871	"HiG"	0.00320770258129896	0.372	246	201	26.8227627068468	0	1.44531683402025	185	0.00349955649883837	185	371	205
"HiG_extraembryonicMesoderm"	"Vcan"	0.00199802384452027	"HiG"	0.000794161004711162	0.126	23.5	162	76.5391638575079	0	1.27059323995093	203	0.00307649694903372	203	25	205
"HiG_extraembryonicMesoderm"	"Vgll4"	0.000730101292632697	"HiG"	0.00039001993815397	0.31	212	349	24.1516752844966	0	0.396773770817529	340	0.000960711309485542	340	379	205
"HiG_extraembryonicMesoderm"	"Vim"	0.00478729879924816	"HiG"	0.0102647322196832	0.106	10.5	51	58.2325817640827	0	4.27060852216962	80	0.0103404564701444	80	115	205
"HiG_extraembryonicMesoderm"	"Wdr43"	0.00470402164538794	"HiG"	0.475290588201205	0.904	406	55	45.3535847294315	0	8.86254632013864	32	0.0214589499276965	32	246	205
"HiG_extraembryonicMesoderm"	"Wdr45b"	0.0013665385608829	"HiG"	0.0185904324111085	0.637	327	227	36.9198282032928	0	1.397	188	0.00338256658595642	188	317	205
"HiG_extraembryonicMesoderm"	"Wdr74"	0.00414076448872111	"HiG"	0.439796168627215	0.903	405	68	43.9508488463591	0	7.70892842625807	42	0.0186656862621261	42	260	205
"HiG_extraembryonicMesoderm"	"Wls"	0.00090921655219737	"HiG"	0.000298291007775079	0.167	66	322	54.3003044950906	0	0.280248260828555	362	0.000678567217502555	362	143	205
"HiG_extraembryonicMesoderm"	"Wnt5a"	0.0027890316708538	"HiG"	0.00197538071109983	0.106	10.5	110	63.1759630949759	0	2.06124260046842	138	0.00499090218031095	138	76	205
"HiG_extraembryonicMesoderm"	"Xbp1"	0.00232436864786265	"HiG"	0.0185544516818984	0.345	231	127	61.8885941165815	0	2.42937383073886	126	0.00588226109137738	126	89	205
"HiG_extraembryonicMesoderm"	"Ypel3"	0.000581824875019623	"HiG"	0.00020277432625131	0.248	157	374	60.3821450295377	0	0.138161569713059	381	0.000334531645794332	381	98	205
"HiG_extraembryonicMesoderm"	"Zfp428"	0.000594721251436091	"HiG"	0.0156998199415892	0.889	399.5	370	24.3588384235624	0	0.460926233571326	325	0.00111604414908311	325	378	205
"HiG_extraembryonicMesoderm"	"Znrd2"	0.000836740476121879	"HiG"	0.0351991169101788	0.807	372	333	47.0843829457367	0	0.819086720566476	260	0.00198326082461617	260	228	205
"HiG_extraembryonicMesoderm"	"Zrsr2"	0.00197266335756902	"HiG"	0.0372732840046414	0.715	347	164	89.0457329522254	0	2.449	125	0.00592978208232446	125	5	205
"HiG_mesodermProgenitors"	"1110059E24Rik"	0.000372153284592255	"HiG"	0.000160925609784881	0.442	288.5	494	40	0	0.209	488	0.000374551971326165	488	461	279
"HiG_mesodermProgenitors"	"Aard"	0.000275941321415169	"HiG"	5.76993341695353e-07	0.307	131	552	15	0	0.00410372104554002	554	7.35433879129036e-06	554	544	279
"HiG_mesodermProgenitors"	"Aars"	0.00424641729381123	"HiG"	0.0390044077047684	0.251	63	45	62.1442017197304	0	8.606	59	0.0154229390681004	59	356	279
"HiG_mesodermProgenitors"	"Abhd17a"	0.000525710004077758	"HiG"	0.00319533199888026	0.707	493	430	39.9349593495935	0	0.615	413	0.00110215053763441	413	462	279
"HiG_mesodermProgenitors"	"Abi3"	0.000739940821213705	"HiG"	0.0501796941598655	0.734	512	339	90.2462905871547	0	1.46866380758491	290	0.00263201399208765	290	250	279
"HiG_mesodermProgenitors"	"Acot9"	0.00028820182939675	"HiG"	2.83830000930816e-05	0.41	257.5	538	57.0882131847809	0	0.018197212888285	539	3.26114926313351e-05	539	379	279
"HiG_mesodermProgenitors"	"Actb"	0.00662594187980744	"HiG"	0.401216325516268	0.431	273	23	89.28697326811	0	17.529037222382	23	0.0314140452014014	23	254	279
"HiG_mesodermProgenitors"	"Actr3"	0.0147948916202159	"HiG"	0.554848249578278	0.59	405.5	5	82.3290857798604	0	41.828	5	0.0749605734767025	5	279	279
"HiG_mesodermProgenitors"	"Acvrl1"	0.0009850513571841	"HiG"	0.0509291320784754	0.271	85.5	265	116.759139808493	0	1.75788236190049	262	0.00315032681344173	262	132	279
"HiG_mesodermProgenitors"	"Adam15"	0.00083057865325667	"HiG"	0.0123778477700011	0.396	243.5	300	57.1535043326727	0	1.04208609348247	344	0.0018675378019399	344	378	279
"HiG_mesodermProgenitors"	"Afap1l1"	0.000589579012631385	"HiG"	0.00214942740172451	0.173	10	405	54.6486894861935	0	0.389746194793654	446	0.00069846988314275	446	386	279
"HiG_mesodermProgenitors"	"Afdn"	0.00156933970848277	"HiG"	0.139171121282498	0.505	346	174	161.144190430368	0	3.27292272029337	180	0.00586545290375156	180	30	279
"HiG_mesodermProgenitors"	"Akr1a1"	0.00157503603179918	"HiG"	0.055343611975001	0.513	353	172	65.2266083249018	0	3.63262394030439	167	0.00651007874606522	167	348	279
"HiG_mesodermProgenitors"	"Amotl1"	0.000675535283710474	"HiG"	0.0451740630179458	0.538	366	369	156.812248896154	0	1.15315483992855	329	0.00206658573463897	329	36	279
"HiG_mesodermProgenitors"	"Anxa2"	0.0026610962599245	"HiG"	0.21190013295998	0.698	482.5	76	112.104243958467	0	7.08261169459822	72	0.01269285249928	72	159	279
"HiG_mesodermProgenitors"	"Anxa3"	0.00061831700390979	"HiG"	0.025573733633322	0.472	319.5	389	140.019335111949	0	0.887120313650685	367	0.00158982135062847	367	69	279
"HiG_mesodermProgenitors"	"Anxa5"	0.0024765190046615	"HiG"	0.170539346904026	0.516	356	90	116.585067028716	0	6.04971118497877	93	0.0108417763171663	93	135	279
"HiG_mesodermProgenitors"	"Anxa6"	0.00100700944794143	"HiG"	0.0636640222687751	0.684	473	256	117.136890469797	0	2.13726225485563	233	0.00383021909472334	233	131	279
"HiG_mesodermProgenitors"	"Anxa7"	0.000661639087313626	"HiG"	0.0254293366441439	0.556	377.5	373	99.1123564525572	0	1.08728898970245	338	0.00194854657652769	338	212	279
"HiG_mesodermProgenitors"	"Ap1s1"	0.00353747726585436	"HiG"	0.0673550873122886	0.669	458	52	49.3179708922168	0	9.482	52	0.0169928315412186	52	408	279
"HiG_mesodermProgenitors"	"Ap2m1"	0.00728170041051073	"HiG"	0.205207226828637	0.453	300	18	67.6201838762821	0	18.817	20	0.0337222222222222	20	339	279
"HiG_mesodermProgenitors"	"Ap2s1"	0.00227180557000318	"HiG"	0.0754753476297009	0.561	382.5	106	46.0407707224825	0	5.95338350966835	96	0.0106691460746745	96	426	279
"HiG_mesodermProgenitors"	"Aplnr"	0.000708407475244391	"HiG"	0.0166677979634203	0.251	63	350	100.110601281063	0	0.955410250277825	358	0.00171220474960184	358	208	279
"HiG_mesodermProgenitors"	"Apoe"	0.00173139342182577	"HiG"	0.0853886746434955	0.266	80.5	154	116.689293434745	0	3.3466783039565	176	0.00599763136909767	176	134	279
"HiG_mesodermProgenitors"	"Arf4"	0.00246534152184766	"HiG"	0.105869325833334	0.713	497.5	91	70.0381051211453	0	6.75768612807068	80	0.0121105486166141	80	329	279
"HiG_mesodermProgenitors"	"Arf6"	0.0111879786001223	"HiG"	0.443394051304399	0.556	377.5	10	94.3974292727037	0	30.964	9	0.0554910394265233	9	236	279
"HiG_mesodermProgenitors"	"Arhgap31"	0.000735708607554933	"HiG"	0.0830171332132313	0.932	557	340	185.089987076172	0	1.47717283436871	289	0.00264726314402995	289	13	279
"HiG_mesodermProgenitors"	"Arhgdia"	0.0118492218875263	"HiG"	0.486947678277313	0.571	390	9	93.1729881415769	0	33.141	7	0.0593924731182796	7	239	279
"HiG_mesodermProgenitors"	"Arhgdib"	0.00196149398647923	"HiG"	0.189983570277817	0.844	551	125	123.15713587141	0	5.26671606339758	112	0.00943855925340069	112	107	279
"HiG_mesodermProgenitors"	"Arhgef15"	0.00081092893963769	"HiG"	0.0633715329773809	0.357	197.5	316	154.211422834488	0	1.44426844154623	294	0.00258829469811152	294	38	279
"HiG_mesodermProgenitors"	"Arl6ip1"	0.00256608046754577	"HiG"	0.0447443668744628	0.269	84	82	48.0833962501163	0	5.54590572072662	109	0.00993889914108713	109	412	279
"HiG_mesodermProgenitors"	"Arl6ip5"	0.000747990874168365	"HiG"	0.0129917555632792	0.275	89	334	53.9484190402406	0	1.12466856166587	335	0.00201553505674888	335	390	279
"HiG_mesodermProgenitors"	"Armcx2"	0.000452554402191022	"HiG"	0.003506047079417	0.366	209.5	453	48.1039039643887	0	0.325761993385326	453	0.000583802855529257	453	411	279
"HiG_mesodermProgenitors"	"Arpc1b"	0.00273860683335753	"HiG"	0.213500137399339	0.778	531	72	88.0244075217462	0	7.67743058658322	65	0.0137588361766724	65	261	279
"HiG_mesodermProgenitors"	"Arpc2"	0.00302487243773618	"HiG"	0.254645686590362	0.681	470	66	96.611124244298	0	8.59405831149712	61	0.0154015381926472	61	224	279
"HiG_mesodermProgenitors"	"Arpc3"	0.0025329751798252	"HiG"	0.207557727610005	0.611	417	87	92.6900477817052	0	6.9724697934025	77	0.0124954655795744	77	241	279
"HiG_mesodermProgenitors"	"Arpc4"	0.0074563655814952	"HiG"	0.345025844721448	0.608	414	16	80.3494218682531	0	20.843	17	0.0373530465949821	17	289	279
"HiG_mesodermProgenitors"	"Arpc5"	0.00254811084972772	"HiG"	0.211933364873215	0.701	489	84	95.5662268114318	0	7.02625240701189	73	0.0125918501917776	73	226	279
"HiG_mesodermProgenitors"	"Atf3"	0.000918224251883841	"HiG"	0.0514207277639743	0.281	97.5	276	151.888598387751	0	1.48047680758662	288	0.00265318424298678	288	45	279
"HiG_mesodermProgenitors"	"Atp1a1"	0.00170139750357952	"HiG"	0.0674423824332398	0.529	364	157	74.6938179092363	0	4.02044786656536	148	0.00720510370352215	148	312	279
"HiG_mesodermProgenitors"	"Atp1b3"	0.00394410209014186	"HiG"	0.0663581894963837	0.402	249	51	77.7196637859595	0	8.447	62	0.0151379928315412	62	301	279
"HiG_mesodermProgenitors"	"Atp2b1"	0.00126437047780512	"HiG"	0.056285241281123	0.493	335.5	216	81.9882621399366	0	2.77987071292482	199	0.00498184715577925	199	282	279
"HiG_mesodermProgenitors"	"Atp6v0b"	0.00182785181294815	"HiG"	0.0239796041046883	0.281	97.5	136	35.3996927259435	0	3.80271394286153	159	0.00681489953917836	159	478	279
"HiG_mesodermProgenitors"	"B2m"	0.00138674558471342	"HiG"	0.100284997532417	0.593	409	194	133.821563529035	0	3.12018395210837	185	0.00559172751273901	185	84	279
"HiG_mesodermProgenitors"	"Bambi"	0.000614982585752118	"HiG"	0.0214358395252391	0.391	239.5	390	128.797790684085	0	0.813045597808484	380	0.00145707096381449	380	93	279
"HiG_mesodermProgenitors"	"Basp1"	0.000757358203503899	"HiG"	0.0289050988435286	0.501	342.5	330	115.885810001721	0	1.04034073831613	346	0.00186440992529772	346	137	279
"HiG_mesodermProgenitors"	"BC028528"	0.00179436569172681	"HiG"	0	0.133	3.5	141	1	0	0.00108883014399336	556.5	1.95130850178022e-06	557	556.5	279
"HiG_mesodermProgenitors"	"Bex1"	0.000910074399891448	"HiG"	0.0302575441958459	0.2	19.5	278	148.484220668651	0	0.781557627234283	385	0.00140064090902201	385	54	279
"HiG_mesodermProgenitors"	"Bex4"	0.000363691248427606	"HiG"	0.000128113800057684	0.224	38.5	498	18.7968406581166	0	0.0684206138523342	511	0.000122617587548986	511	535	279
"HiG_mesodermProgenitors"	"Bin1"	0.00233625563807927	"HiG"	0.174403153323113	0.675	462	99	104.373569198714	0	6.14572342053334	89	0.0110138412554361	89	192	279
"HiG_mesodermProgenitors"	"Bola2"	0.000884587759206249	"HiG"	0.00726026310192646	0.457	304	285	34.7622751727288	0	1.63305275875228	278	0.00292661784722631	278	479	279
"HiG_mesodermProgenitors"	"Bst2"	0.000460614514252875	"HiG"	0.00176885190065644	0.445	293	448	41.3364792692124	0	0.412100276424245	441	0.000738530961333772	441	454	279
"HiG_mesodermProgenitors"	"Cald1"	0.00103835275783789	"HiG"	0.0666740788804123	0.432	274	251	132.935041611458	0	2.12365020537441	235	0.00380582474081435	235	87	279
"HiG_mesodermProgenitors"	"Calm1"	0.00146679709980066	"HiG"	0.102302739955832	0.761	522	186	111.814797009627	0	3.58976082589531	169	0.00643326312884464	169	162	279
"HiG_mesodermProgenitors"	"Calm2"	0.00241273474234097	"HiG"	0.166901743934625	0.71	494	94	104.738348510558	0	6.34745852859564	85	0.0113753737071606	85	189	279
"HiG_mesodermProgenitors"	"Calm3"	0.0284521141651779	"HiG"	0.705834970119747	0.301	124.5	3	82.8266494178524	0	71.889	3	0.128833333333333	3	277	279
"HiG_mesodermProgenitors"	"Calr"	0.00395326862065273	"HiG"	0.161743876116895	0.717	502	50	76.5376546504233	0	11.0846155040721	39	0.0198649023370467	39	305	279
"HiG_mesodermProgenitors"	"Calu"	0.00621127449960521	"HiG"	0.1250366285934	0.675	462	24	83.1398359695372	0	17.07	24	0.0305913978494624	24	276	279
"HiG_mesodermProgenitors"	"Camk2d"	0.000831084182631383	"HiG"	0.0426041885711017	0.711	495	299	101.500112257906	0	1.65136716780925	276	0.00295943936883377	276	205	279
"HiG_mesodermProgenitors"	"Capn2"	0.000880690439487443	"HiG"	0.0708957699472132	0.515	355	287	162.604802199025	0	1.65006979321101	277	0.00295711432475092	277	29	279
"HiG_mesodermProgenitors"	"Capns1"	0.00142986222330698	"HiG"	0.0803312005560399	0.624	424	189	95.8949365065568	0	3.30911278884885	178	0.00593030965743522	178	225	279
"HiG_mesodermProgenitors"	"Capzb"	0.0124953909200773	"HiG"	0.400679631683542	0.405	252.5	7	77.8589463462005	0	32.952	8	0.0590537634408602	8	299	279
"HiG_mesodermProgenitors"	"Car2"	0.000766085355590161	"HiG"	0.0550132602104053	0.554	374.5	327	154.008100908621	0	1.38799175564345	300	0.00248744042230009	300	40	279
"HiG_mesodermProgenitors"	"Carhsp1"	0.00059659396306239	"HiG"	0.00291671767985052	0.407	256	399	40.5402851638204	0	0.853930069970505	371	0.00153034062718728	371	458	279
"HiG_mesodermProgenitors"	"Cbfb"	0.000595471708926424	"HiG"	0.0199430228336485	0.376	220	400	145.033627888157	0	0.672591670380686	401	0.00120536141645284	401	61	279
"HiG_mesodermProgenitors"	"Ccn1"	0.00101705186206695	"HiG"	0.0700531259015908	0.344	177	253	165.204138072818	0	1.73819305381257	265	0.0031150413150763	265	25	279
"HiG_mesodermProgenitors"	"Ccnd1"	0.00228542470771547	"HiG"	0.171090677677046	0.565	386.5	102	122.190918044514	0	5.63973766787278	105	0.0101070567524602	105	111	279
"HiG_mesodermProgenitors"	"Ccnd3"	0.000971079735847688	"HiG"	0.0698822633128767	0.459	306	266	153.996732502147	0	1.84877063804577	252	0.00331320902875585	252	41	279
"HiG_mesodermProgenitors"	"Cd151"	0.00129534004756781	"HiG"	0.0885205630043925	0.777	529.5	211	108.85281570931	0	3.02004890318703	189	0.00541227402004844	189	173	279
"HiG_mesodermProgenitors"	"Cd24a"	0.000784276109693178	"HiG"	0.0558372232553575	0.509	350.5	323	191.350014256694	0	1.38774698750276	301	0.00248700176971822	301	8	279
"HiG_mesodermProgenitors"	"Cd302"	0.000302157001951653	"HiG"	4.19375707785725e-05	0.3	121.5	524	40.6571921749587	0	0.0242472104256053	530	4.34537821247406e-05	530	456	279
